identified_MA,model_type,sample_index,total_psnr,local_steps,local_psnr,local_label,local_conf1,local_conf2,remote_steps,remote_psnr,s0_hostname,s0_label,s0_conf1,s0_conf2,s1_hostname,s1_label,s1_conf1,s1_conf2,s2_hostname,s2_label,s2_conf1,s2_conf2,s3_hostname,s3_label,s3_conf1,s3_conf2,s4_hostname,s4_label,s4_conf1,s4_conf2,s5_hostname,s5_label,s5_conf1,s5_conf2,s6_hostname,s6_label,s6_conf1,s6_conf2
intel-xlake,cifar10,222,52.10578923770938,213,52.10579853875715,0,0.5000041723251343,0.4999946355819702,418,150.75989806648414,server-amdrome,0,0.5000017881393433,0.4999970197677612,server-intelbroadwell,0,0.5000015497207642,0.4999972581863403,server-intelcascadelake,8,0.5000001192092896,0.4999986886978149,server-intelhaswell,0,0.5000015497207642,0.4999972581863403,server-intelivybridge,0,0.5000015497207642,0.4999972581863403,server-intelsandybridge,0,0.5000015497207642,0.4999972581863403,server-intelskylake,8,0.5000001192092896,0.4999986886978149
failure,cifar10,224,0.0,198,61.619950643800045,0,0.4998555481433869,0.4998462498188019,500,148.27494071418928,server-amdrome,0,0.4998539984226227,0.4998477995395661,server-intelbroadwell,0,0.49985471367836,0.4998470842838288,server-intelcascadelake,0,0.4998534023761749,0.4998483955860138,server-intelhaswell,0,0.49985471367836,0.4998470842838288,server-intelivybridge,0,0.4998562633991242,0.4998455345630646,server-intelsandybridge,0,0.4998562633991242,0.4998455345630646,server-intelskylake,0,0.4998534023761749,0.4998483955860138
intel-xbridge,cifar10,225,58.76342619503997,331,58.76345442122089,9,0.4994975626468658,0.4994877874851227,333,149.49271526070174,server-amdrome,9,0.4994938671588898,0.4994914829730988,server-intelbroadwell,9,0.4994942247867584,0.4994911253452301,server-intelcascadelake,9,0.4994939863681793,0.4994913637638092,server-intelhaswell,9,0.4994942247867584,0.4994911253452301,server-intelivybridge,0,0.4994931519031525,0.4994921982288361,server-intelsandybridge,0,0.4994931519031525,0.4994921982288361,server-intelskylake,9,0.4994939863681793,0.4994913637638092
failure,cifar10,227,0.0,327,55.80518847061011,9,0.476015716791153,0.4760058522224426,500,147.08034622905413,server-amdrome,9,0.476012796163559,0.4760092198848725,server-intelbroadwell,9,0.4760130643844605,0.4760085344314575,server-intelcascadelake,9,0.4760129153728485,0.4760085046291351,server-intelhaswell,9,0.4760130643844605,0.4760085344314575,server-intelivybridge,9,0.4760124683380127,0.4760090708732605,server-intelsandybridge,9,0.4760124683380127,0.4760090708732605,server-intelskylake,9,0.4760129153728485,0.4760085046291351
failure,cifar10,228,0.0,1397,78.74452074593742,0,0.4832912385463714,0.4832817316055298,500,145.94777735519418,server-amdrome,0,0.4832909107208252,0.4832821488380432,server-intelbroadwell,0,0.4832907021045685,0.4832823574542999,server-intelcascadelake,0,0.4832915961742401,0.4832813441753388,server-intelhaswell,0,0.4832907021045685,0.4832823574542999,server-intelivybridge,0,0.4832903444766998,0.4832825064659119,server-intelsandybridge,0,0.4832903444766998,0.4832825064659119,server-intelskylake,0,0.4832915961742401,0.4832813441753388
failure,cifar10,232,0.0,857,54.23917521606439,0,0.499199241399765,0.4991892576217651,500,147.21238573219983,server-amdrome,0,0.4991973340511322,0.4991911351680756,server-intelbroadwell,0,0.499195784330368,0.4991926848888397,server-intelcascadelake,0,0.4991976916790009,0.4991907775402069,server-intelhaswell,0,0.499195784330368,0.4991926848888397,server-intelivybridge,0,0.4991975724697113,0.4991908967494965,server-intelsandybridge,0,0.4991975724697113,0.4991908967494965,server-intelskylake,0,0.4991976916790009,0.4991907775402069
failure,cifar10,235,0.0,588,56.90389189508057,4,0.4453254938125609,0.4453161954879761,500,145.24545854613694,server-amdrome,4,0.4453230500221253,0.4453187584877014,server-intelbroadwell,4,0.44532379508018494,0.44531795382499695,server-intelcascadelake,4,0.44532260298728943,0.4453188478946686,server-intelhaswell,4,0.44532379508018494,0.44531795382499695,server-intelivybridge,4,0.44532233476638794,0.445319414138794,server-intelsandybridge,4,0.44532233476638794,0.445319414138794,server-intelskylake,4,0.44532260298728943,0.4453188478946686
failure,cifar10,236,0.0,340,50.58443766351739,3,0.4999170303344727,0.4999072551727295,500,144.925502248262,server-amdrome,3,0.4999140501022339,0.4999102354049682,server-intelbroadwell,3,0.4999152421951294,0.4999090433120728,server-intelcascadelake,3,0.4999155998229981,0.4999086856842041,server-intelhaswell,3,0.4999152421951294,0.4999090433120728,server-intelivybridge,3,0.4999144077301026,0.4999098777770996,server-intelsandybridge,3,0.4999144077301026,0.4999098777770996,server-intelskylake,3,0.4999155998229981,0.4999086856842041
failure,cifar10,238,0.0,404,67.26111159288637,4,0.4686957597732544,0.4686863124370575,500,151.2165436266913,server-amdrome,4,0.4686957597732544,0.4686863720417023,server-intelbroadwell,4,0.4686976373195648,0.4686846137046814,server-intelcascadelake,4,0.4686980545520783,0.4686842560768128,server-intelhaswell,4,0.4686976373195648,0.4686846137046814,server-intelivybridge,4,0.468697190284729,0.4686849117279053,server-intelsandybridge,4,0.468697190284729,0.4686849117279053,server-intelskylake,4,0.4686980545520783,0.4686842560768128
intel-xbridge,cifar10,239,57.072488208768064,140,57.072499783254464,1,0.5000036358833313,0.4999945759773254,114,159.01377291980876,server-amdrome,1,0.5000022053718567,0.4999960064888001,server-intelbroadwell,1,0.5000012516975403,0.4999969601631165,server-intelcascadelake,1,0.5000012516975403,0.4999969601631165,server-intelhaswell,1,0.5000012516975403,0.4999969601631165,server-intelivybridge,8,0.4999992847442627,0.4999988079071045,server-intelsandybridge,8,0.4999992847442627,0.4999988079071045,server-intelskylake,1,0.5000012516975403,0.4999969601631165
failure,cifar10,241,0.0,291,54.687941505227506,8,0.5000030994415283,0.4999935626983642,500,151.4949998545963,server-amdrome,8,0.5000004768371582,0.4999961853027344,server-intelbroadwell,8,0.5000030994415283,0.4999935626983642,server-intelcascadelake,8,0.5000028610229492,0.4999938011169434,server-intelhaswell,8,0.5000030994415283,0.4999935626983642,server-intelivybridge,8,0.5000033378601074,0.4999933242797852,server-intelsandybridge,8,0.5000033378601074,0.4999933242797852,server-intelskylake,8,0.5000028610229492,0.4999938011169434
intel-xlake,cifar10,242,78.50096677127883,146,78.50078377306195,8,0.4999531507492066,0.4999440908432007,71,155.71248383683803,server-amdrome,8,0.4999526739120483,0.4999445676803589,server-intelbroadwell,8,0.499951958656311,0.4999452829360962,server-intelcascadelake,0,0.4999486207962036,0.4999486207962036,server-intelhaswell,8,0.499951958656311,0.4999452829360962,server-intelivybridge,8,0.4999507665634155,0.4999464750289917,server-intelsandybridge,8,0.4999507665634155,0.4999464750289917,server-intelskylake,0,0.4999486207962036,0.4999486207962036
failure,cifar10,243,0.0,14,73.81523833343209,4,0.4923098385334015,0.4923049211502075,500,166.06637519399231,server-amdrome,4,0.4923084974288941,0.492306262254715,server-intelbroadwell,4,0.4923091232776642,0.4923056066036224,server-intelcascadelake,4,0.4923094809055328,0.4923052489757538,server-intelhaswell,4,0.4923091232776642,0.4923056066036224,server-intelivybridge,4,0.4923093616962433,0.4923053681850433,server-intelsandybridge,4,0.4923093616962433,0.4923053681850433,server-intelskylake,4,0.4923094809055328,0.4923052489757538
intel-xbridge,cifar10,244,51.55488682434881,155,51.554889084478035,2,0.4997221529483795,0.4997195303440094,19,168.66823127810576,server-amdrome,6,0.4997221529483795,0.4997195303440094,server-intelbroadwell,6,0.4997210800647736,0.4997206032276154,server-intelcascadelake,6,0.4997217953205109,0.4997198879718781,server-intelhaswell,6,0.4997210800647736,0.4997206032276154,server-intelivybridge,2,0.4997211992740631,0.4997204840183258,server-intelsandybridge,2,0.4997211992740631,0.4997204840183258,server-intelskylake,6,0.4997217953205109,0.4997198879718781
failure,cifar10,245,0.0,351,66.39772277852293,1,0.4386487305164337,0.43863892555236816,500,154.9207844581327,server-amdrome,1,0.4386478364467621,0.4386396408081055,server-intelbroadwell,1,0.4386482238769531,0.4386393427848816,server-intelcascadelake,1,0.438648521900177,0.4386391043663025,server-intelhaswell,1,0.4386482238769531,0.4386393427848816,server-intelivybridge,1,0.4386489391326904,0.4386387765407562,server-intelsandybridge,1,0.4386489391326904,0.4386387765407562,server-intelskylake,1,0.438648521900177,0.4386391043663025
failure,cifar10,246,0.0,481,55.400573097127314,4,0.499961256980896,0.4999514818191528,500,146.4904528207978,server-amdrome,4,0.4999593496322632,0.4999533891677856,server-intelbroadwell,4,0.4999606609344482,0.4999520778656006,server-intelcascadelake,4,0.4999616146087647,0.4999511241912842,server-intelhaswell,4,0.4999606609344482,0.4999520778656006,server-intelivybridge,4,0.4999580383300781,0.4999547004699707,server-intelsandybridge,4,0.4999580383300781,0.4999547004699707,server-intelskylake,4,0.4999616146087647,0.4999511241912842
failure,cifar10,247,0.0,313,55.72729020440807,0,0.4999279975891113,0.4999191761016846,500,150.19585289144658,server-amdrome,0,0.4999247789382935,0.4999223947525024,server-intelbroadwell,0,0.4999260902404785,0.4999210834503174,server-intelcascadelake,0,0.4999265670776367,0.4999206066131592,server-intelhaswell,0,0.4999260902404785,0.4999210834503174,server-intelivybridge,0,0.4999251365661621,0.4999220371246338,server-intelsandybridge,0,0.4999251365661621,0.4999220371246338,server-intelskylake,0,0.4999265670776367,0.4999206066131592
amd,cifar10,248,57.130355377063545,87,57.130364556858815,8,0.4998435378074646,0.499837338924408,31,164.30507353188918,server-amdrome,0,0.4998404383659363,0.4998404383659363,server-intelbroadwell,8,0.4998416304588318,0.4998392462730408,server-intelcascadelake,8,0.4998413920402527,0.4998394846916199,server-intelhaswell,8,0.4998416304588318,0.4998392462730408,server-intelivybridge,8,0.4998425841331482,0.4998382925987244,server-intelsandybridge,8,0.4998425841331482,0.4998382925987244,server-intelskylake,8,0.4998413920402527,0.4998394846916199
failure,cifar10,249,0.0,463,76.36045736921508,7,0.4541902542114258,0.454180508852005,500,148.38561088701275,server-amdrome,7,0.454187422990799,0.4541836678981781,server-intelbroadwell,7,0.4541882574558258,0.4541824162006378,server-intelcascadelake,7,0.4541891813278198,0.4541818499565125,server-intelhaswell,7,0.4541882574558258,0.4541824162006378,server-intelivybridge,7,0.4541887938976288,0.454182356595993,server-intelsandybridge,7,0.4541887938976288,0.454182356595993,server-intelskylake,7,0.4541891813278198,0.4541818499565125
failure,cifar10,250,0.0,1973,64.47938307010875,4,0.4611606299877167,0.4611512720584869,500,141.17882666396366,server-amdrome,4,0.4611600935459137,0.4611514210700989,server-intelbroadwell,4,0.4611597657203674,0.4611514210700989,server-intelcascadelake,4,0.4611611366271973,0.4611503481864929,server-intelhaswell,4,0.4611597657203674,0.4611514210700989,server-intelivybridge,4,0.4611616432666778,0.46115019917488104,server-intelsandybridge,4,0.4611616432666778,0.46115019917488104,server-intelskylake,4,0.4611611366271973,0.4611503481864929
failure,cifar10,252,0.0,687,66.45180028229632,4,0.4967182278633118,0.49670886993408203,500,143.24200687779785,server-amdrome,4,0.49671632051467896,0.4967107474803925,server-intelbroadwell,4,0.4967160820960999,0.4967111051082611,server-intelcascadelake,4,0.4967155158519745,0.4967116117477417,server-intelhaswell,4,0.4967160820960999,0.4967111051082611,server-intelivybridge,4,0.4967169165611267,0.4967101514339447,server-intelsandybridge,4,0.4967169165611267,0.4967101514339447,server-intelskylake,4,0.4967155158519745,0.4967116117477417
failure,cifar10,253,0.0,337,81.78791345760095,2,0.4985177516937256,0.4985078871250153,500,149.46881364244172,server-amdrome,2,0.4985162019729614,0.4985094368457794,server-intelbroadwell,2,0.4985157251358032,0.4985099136829376,server-intelcascadelake,2,0.498516857624054,0.4985087811946869,server-intelhaswell,2,0.4985157251358032,0.4985099136829376,server-intelivybridge,2,0.4985146522521973,0.4985109567642212,server-intelsandybridge,2,0.4985146522521973,0.4985109567642212,server-intelskylake,2,0.498516857624054,0.4985087811946869
failure,cifar10,254,0.0,1878,49.318698806198654,1,0.5000044107437134,0.4999953508377075,500,145.87014565725661,server-amdrome,1,0.5000048875808716,0.4999948740005493,server-intelbroadwell,1,0.5000039339065552,0.4999958276748657,server-intelcascadelake,1,0.5000036954879761,0.4999960660934448,server-intelhaswell,1,0.5000039339065552,0.4999958276748657,server-intelivybridge,1,0.5000053644180298,0.4999943971633911,server-intelsandybridge,1,0.5000053644180298,0.4999943971633911,server-intelskylake,1,0.5000036954879761,0.4999960660934448
intel-xbridge,cifar10,255,77.05711641342431,173,77.05703061763181,8,0.4982225596904754,0.4982128143310547,409,153.10007572916132,server-amdrome,8,0.4982211887836456,0.4982141852378845,server-intelbroadwell,8,0.4982205331325531,0.498214840888977,server-intelcascadelake,8,0.4982209503650665,0.4982144236564636,server-intelhaswell,8,0.4982205331325531,0.498214840888977,server-intelivybridge,0,0.4982176423072815,0.4982176423072815,server-intelsandybridge,0,0.4982176423072815,0.4982176423072815,server-intelskylake,8,0.4982209503650665,0.4982144236564636
failure,cifar10,256,0.0,477,62.42669206934504,4,0.4959073960781098,0.495898187160492,500,156.46756815958688,server-amdrome,4,0.4959042370319367,0.4959014058113098,server-intelbroadwell,4,0.4959068298339844,0.4958987832069397,server-intelcascadelake,4,0.4959062337875366,0.4958993792533874,server-intelhaswell,4,0.4959068298339844,0.4958987832069397,server-intelivybridge,4,0.4959070682525635,0.4958985447883606,server-intelsandybridge,4,0.4959070682525635,0.4958985447883606,server-intelskylake,4,0.4959062337875366,0.4958993792533874
intel-xbridge,cifar10,257,54.623983880593215,291,54.62399075340527,0,0.500004768371582,0.499995231628418,364,155.09131523726674,server-amdrome,0,0.5000016689300537,0.4999983310699463,server-intelbroadwell,0,0.5000014305114746,0.4999985694885254,server-intelcascadelake,0,0.5000009536743164,0.4999990463256836,server-intelhaswell,0,0.5000014305114746,0.4999985694885254,server-intelivybridge,2,0.5000007152557373,0.4999992847442627,server-intelsandybridge,2,0.5000007152557373,0.4999992847442627,server-intelskylake,0,0.5000009536743164,0.4999990463256836
amd,cifar10,259,81.47918317337927,192,81.47902754924056,2,0.4985506236553192,0.4985408782958984,17,161.72498037332562,server-amdrome,2,0.4985467195510864,0.4985448122024536,server-intelbroadwell,4,0.4985463619232178,0.4985451698303223,server-intelcascadelake,4,0.4985460042953491,0.4985455274581909,server-intelhaswell,4,0.4985463619232178,0.4985451698303223,server-intelivybridge,4,0.4985463619232178,0.4985451698303223,server-intelsandybridge,4,0.4985463619232178,0.4985451698303223,server-intelskylake,4,0.4985460042953491,0.4985455274581909
failure,cifar10,260,0.0,508,52.783111796296126,1,0.4988073706626892,0.498798817396164,500,147.82712917390666,server-amdrome,1,0.4988086521625519,0.4987974762916565,server-intelbroadwell,1,0.4988071322441101,0.498799055814743,server-intelcascadelake,1,0.4988073706626892,0.498798817396164,server-intelhaswell,1,0.4988071322441101,0.498799055814743,server-intelivybridge,1,0.4988086521625519,0.4987974762916565,server-intelsandybridge,1,0.4988086521625519,0.4987974762916565,server-intelskylake,1,0.4988073706626892,0.498798817396164
failure,cifar10,261,0.0,185,49.22021826862599,7,0.5000045299530029,0.499995470046997,500,156.5437343331689,server-amdrome,7,0.5000035762786865,0.4999964237213135,server-intelbroadwell,7,0.5000028610229492,0.4999971389770508,server-intelcascadelake,7,0.5000014305114746,0.4999985694885254,server-intelhaswell,7,0.5000028610229492,0.4999971389770508,server-intelivybridge,7,0.5000035762786865,0.4999964237213135,server-intelsandybridge,7,0.5000035762786865,0.4999964237213135,server-intelskylake,7,0.5000014305114746,0.4999985694885254
failure,cifar10,262,0.0,1356,59.15531829982376,2,0.4532722532749176,0.4532626271247864,500,148.72840786698174,server-amdrome,2,0.4532717168331146,0.4532632827758789,server-intelbroadwell,2,0.4532722532749176,0.4532627463340759,server-intelcascadelake,2,0.4532712697982788,0.4532637000083923,server-intelhaswell,2,0.4532722532749176,0.4532627463340759,server-intelivybridge,2,0.45326882600784296,0.45326590538024897,server-intelsandybridge,2,0.45326882600784296,0.45326590538024897,server-intelskylake,2,0.4532712697982788,0.4532637000083923
failure,cifar10,265,0.0,143,60.62365306587218,4,0.4938048720359802,0.4937954545021057,500,151.27585440423778,server-amdrome,4,0.4938013851642609,0.4937989115715027,server-intelbroadwell,4,0.4938010275363922,0.4937992691993714,server-intelcascadelake,4,0.4938006699085236,0.4937995970249176,server-intelhaswell,4,0.4938010275363922,0.4937992691993714,server-intelivybridge,4,0.4938026070594788,0.493797779083252,server-intelsandybridge,4,0.4938026070594788,0.493797779083252,server-intelskylake,4,0.4938006699085236,0.4937995970249176
intel-xlake,cifar10,266,52.42473617686386,120,52.424740318858774,2,0.4979279339313507,0.4979222416877746,52,163.51400284479877,server-amdrome,2,0.4979267716407776,0.4979234337806702,server-intelbroadwell,2,0.4979260563850403,0.4979241490364074,server-intelcascadelake,4,0.497925341129303,0.4979248642921448,server-intelhaswell,2,0.4979260563850403,0.4979241490364074,server-intelivybridge,2,0.497927188873291,0.4979231655597687,server-intelsandybridge,2,0.497927188873291,0.4979231655597687,server-intelskylake,4,0.497925341129303,0.4979248642921448
failure,cifar10,267,0.0,1400,57.13585295684946,3,0.4999139308929443,0.4999078512191773,500,150.10004309965632,server-amdrome,3,0.4999130070209503,0.49990883469581604,server-intelbroadwell,3,0.4999131262302399,0.4999085962772371,server-intelcascadelake,3,0.4999124109745026,0.4999094307422638,server-intelhaswell,3,0.4999131262302399,0.4999085962772371,server-intelivybridge,3,0.4999116957187653,0.4999100267887116,server-intelsandybridge,3,0.4999116957187653,0.4999100267887116,server-intelskylake,3,0.4999124109745026,0.4999094307422638
failure,cifar10,269,0.0,1150,54.22771417822152,2,0.4985797405242921,0.4985699951648712,500,151.00180914977813,server-amdrome,2,0.4985795021057129,0.4985702335834503,server-intelbroadwell,2,0.4985799789428711,0.4985697567462921,server-intelcascadelake,2,0.4985790252685547,0.4985707104206085,server-intelhaswell,2,0.4985799789428711,0.4985697567462921,server-intelivybridge,2,0.4985783100128174,0.4985714256763458,server-intelsandybridge,2,0.4985783100128174,0.4985714256763458,server-intelskylake,2,0.4985790252685547,0.4985707104206085
intel-xlake,cifar10,270,67.24691404803971,220,67.24696479735081,5,0.4991701245307922,0.4991601407527924,363,153.36643323041872,server-amdrome,5,0.4991666972637177,0.4991635978221893,server-intelbroadwell,5,0.499167412519455,0.499162882566452,server-intelcascadelake,4,0.4991651475429535,0.4991651475429535,server-intelhaswell,5,0.499167412519455,0.499162882566452,server-intelivybridge,5,0.4991675317287445,0.4991627633571625,server-intelsandybridge,5,0.4991675317287445,0.4991627633571625,server-intelskylake,4,0.4991651475429535,0.4991651475429535
failure,cifar10,273,0.0,324,54.10968292947295,4,0.3414355516433716,0.34142765402793884,500,151.01185301195218,server-amdrome,4,0.3414323329925537,0.34142711758613586,server-intelbroadwell,4,0.3414325714111328,0.34142670035362244,server-intelcascadelake,4,0.3414321541786194,0.3414268493652344,server-intelhaswell,4,0.3414325714111328,0.34142670035362244,server-intelivybridge,4,0.34143298864364624,0.3414269685745239,server-intelsandybridge,4,0.34143298864364624,0.3414269685745239,server-intelskylake,4,0.3414321541786194,0.3414268493652344
failure,cifar10,274,0.0,205,73.31751342941918,5,0.4885866045951843,0.4885770380496979,500,150.18556412815857,server-amdrome,5,0.4885843396186829,0.4885793924331665,server-intelbroadwell,5,0.4885830879211426,0.4885805249214173,server-intelcascadelake,5,0.4885830879211426,0.4885804653167725,server-intelhaswell,5,0.4885830879211426,0.4885805249214173,server-intelivybridge,5,0.48858365416526794,0.4885799288749695,server-intelsandybridge,5,0.48858365416526794,0.4885799288749695,server-intelskylake,5,0.4885830879211426,0.4885804653167725
intel-xwell,cifar10,276,57.06297937858682,88,57.06298942134324,3,0.4230731129646301,0.4230632185935974,17,162.46664906296934,server-amdrome,3,0.4230716526508331,0.4230653345584869,server-intelbroadwell,4,0.4230684041976929,0.4230683445930481,server-intelcascadelake,3,0.4230695962905884,0.4230671226978302,server-intelhaswell,4,0.4230684041976929,0.4230683445930481,server-intelivybridge,3,0.4230702519416809,0.4230667352676392,server-intelsandybridge,3,0.4230702519416809,0.4230667352676392,server-intelskylake,3,0.4230695962905884,0.4230671226978302
failure,cifar10,277,0.0,151,57.40743777274218,2,0.4990977942943573,0.4990890026092529,500,152.63821186895916,server-amdrome,2,0.4990969598293304,0.4990898072719574,server-intelbroadwell,2,0.4990969598293304,0.4990898072719574,server-intelcascadelake,2,0.4990963637828827,0.4990904033184052,server-intelhaswell,2,0.4990969598293304,0.4990898072719574,server-intelivybridge,2,0.4990992248058319,0.4990875720977783,server-intelsandybridge,2,0.4990992248058319,0.4990875720977783,server-intelskylake,2,0.4990963637828827,0.4990904033184052
failure,cifar10,279,0.0,577,56.58015048944186,3,0.4996671974658966,0.4996576607227325,500,145.15154282639028,server-amdrome,3,0.4996635317802429,0.499661386013031,server-intelbroadwell,3,0.4996641278266907,0.4996607899665833,server-intelcascadelake,3,0.4996663630008698,0.4996584951877594,server-intelhaswell,3,0.4996641278266907,0.4996607899665833,server-intelivybridge,3,0.4996643662452698,0.4996605515480042,server-intelsandybridge,3,0.4996643662452698,0.4996605515480042,server-intelskylake,3,0.4996663630008698,0.4996584951877594
failure,cifar10,281,0.0,601,62.71674760241642,8,0.498772531747818,0.4987625479698181,500,152.20215436266986,server-amdrome,8,0.4987701773643494,0.4987649321556091,server-intelbroadwell,8,0.4987713694572449,0.498763769865036,server-intelcascadelake,8,0.4987708926200866,0.4987642467021942,server-intelhaswell,8,0.4987713694572449,0.498763769865036,server-intelivybridge,8,0.4987716674804688,0.4987635910511017,server-intelsandybridge,8,0.4987716674804688,0.4987635910511017,server-intelskylake,8,0.4987708926200866,0.4987642467021942
failure,cifar10,282,0.0,626,62.44711398147157,5,0.4893243610858917,0.4893150329589844,500,149.2119791505851,server-amdrome,5,0.4893235564231873,0.4893155097961426,server-intelbroadwell,5,0.4893229901790619,0.4893159866333008,server-intelcascadelake,5,0.4893227219581604,0.4893163144588471,server-intelhaswell,5,0.4893229901790619,0.4893159866333008,server-intelivybridge,5,0.4893217384815216,0.4893174171447754,server-intelsandybridge,5,0.4893217384815216,0.4893174171447754,server-intelskylake,5,0.4893227219581604,0.4893163144588471
failure,cifar10,283,0.0,364,65.70402158781138,4,0.4739660620689392,0.4739570319652557,500,148.6816069625207,server-amdrome,4,0.4739642143249512,0.4739585518836975,server-intelbroadwell,4,0.4739638864994049,0.4739587008953095,server-intelcascadelake,4,0.4739646911621094,0.4739581346511841,server-intelhaswell,4,0.4739638864994049,0.4739587008953095,server-intelivybridge,4,0.4739655256271362,0.4739573895931244,server-intelsandybridge,4,0.4739655256271362,0.4739573895931244,server-intelskylake,4,0.4739646911621094,0.4739581346511841
failure,cifar10,284,0.0,459,55.80724198479879,9,0.4981646835803986,0.4981549382209778,500,149.11825133010274,server-amdrome,9,0.4981628954410553,0.498156726360321,server-intelbroadwell,9,0.4981622993946075,0.4981573224067688,server-intelcascadelake,9,0.4981615543365479,0.4981579780578613,server-intelhaswell,9,0.4981622993946075,0.4981573224067688,server-intelivybridge,9,0.498162180185318,0.4981574416160584,server-intelsandybridge,9,0.498162180185318,0.4981574416160584,server-intelskylake,9,0.4981615543365479,0.4981579780578613
failure,cifar10,285,0.0,1068,56.07870909305884,6,0.4999808669090271,0.499971330165863,500,145.19594371341168,server-amdrome,6,0.4999818205833435,0.4999703764915466,server-intelbroadwell,6,0.4999808669090271,0.499971330165863,server-intelcascadelake,6,0.4999822974205017,0.4999698996543884,server-intelhaswell,6,0.4999808669090271,0.499971330165863,server-intelivybridge,6,0.4999808669090271,0.499971330165863,server-intelsandybridge,6,0.4999808669090271,0.499971330165863,server-intelskylake,6,0.4999822974205017,0.4999698996543884
failure,cifar10,288,0.0,243,67.80042904334046,1,0.5000008344650269,0.4999922513961792,500,144.71132678501385,server-amdrome,1,0.4999998807907105,0.4999932050704956,server-intelbroadwell,1,0.4999996423721314,0.4999934434890747,server-intelcascadelake,1,0.4999982118606568,0.4999948740005493,server-intelhaswell,1,0.4999996423721314,0.4999934434890747,server-intelivybridge,1,0.4999991655349731,0.4999939203262329,server-intelsandybridge,1,0.4999991655349731,0.4999939203262329,server-intelskylake,1,0.4999982118606568,0.4999948740005493
intel-xwell,cifar10,289,64.82450055491182,113,64.82456878239661,9,0.4998442530632019,0.4998347163200378,136,153.87696397174815,server-amdrome,9,0.49984210729599,0.4998368620872498,server-intelbroadwell,1,0.4998394846916199,0.4998394846916199,server-intelcascadelake,9,0.4998423457145691,0.4998366236686706,server-intelhaswell,1,0.4998394846916199,0.4998394846916199,server-intelivybridge,9,0.4998404383659363,0.4998385310173034,server-intelsandybridge,9,0.4998404383659363,0.4998385310173034,server-intelskylake,9,0.4998423457145691,0.4998366236686706
failure,cifar10,290,0.0,729,61.12541070148494,8,0.4990414977073669,0.4990317523479462,500,147.85722867787766,server-amdrome,8,0.4990387558937073,0.4990344643592834,server-intelbroadwell,8,0.4990408420562744,0.4990325272083282,server-intelcascadelake,8,0.4990416765213013,0.4990316927433014,server-intelhaswell,8,0.4990408420562744,0.4990325272083282,server-intelivybridge,8,0.4990399479866028,0.499033272266388,server-intelsandybridge,8,0.4990399479866028,0.499033272266388,server-intelskylake,8,0.4990416765213013,0.4990316927433014
amd,cifar10,291,53.994419804610615,206,53.99442921809793,7,0.5000012516975403,0.4999945759773254,469,148.75408524143378,server-amdrome,4,0.4999980926513672,0.499997615814209,server-intelbroadwell,7,0.4999997615814209,0.4999959468841553,server-intelcascadelake,7,0.4999995231628418,0.4999961853027344,server-intelhaswell,7,0.4999997615814209,0.4999959468841553,server-intelivybridge,7,0.4999997615814209,0.4999959468841553,server-intelsandybridge,7,0.4999997615814209,0.4999959468841553,server-intelskylake,7,0.4999995231628418,0.4999961853027344
failure,cifar10,292,0.0,226,49.112005936280354,0,0.4997147619724274,0.4997049868106842,500,151.42312383474882,server-amdrome,0,0.4997124075889587,0.4997074007987976,server-intelbroadwell,0,0.499711811542511,0.4997079968452454,server-intelcascadelake,0,0.4997137188911438,0.4997060894966126,server-intelhaswell,0,0.499711811542511,0.4997079968452454,server-intelivybridge,0,0.4997140467166901,0.4997057020664215,server-intelsandybridge,0,0.4997140467166901,0.4997057020664215,server-intelskylake,0,0.4997137188911438,0.4997060894966126
amd,cifar10,295,57.05384106339922,235,57.05385860129646,7,0.4809855222702026,0.4809763431549072,159,152.98637036708257,server-amdrome,2,0.4809810519218445,0.4809804856777191,server-intelbroadwell,7,0.4809818267822266,0.4809797704219818,server-intelcascadelake,7,0.4809818863868714,0.48097971081733704,server-intelhaswell,7,0.4809818267822266,0.4809797704219818,server-intelivybridge,7,0.4809809625148773,0.480980396270752,server-intelsandybridge,7,0.4809809625148773,0.480980396270752,server-intelskylake,7,0.4809818863868714,0.48097971081733704
failure,cifar10,297,0.0,945,59.52613678664839,6,0.382120668888092,0.38211068511009216,500,150.90369264793492,server-amdrome,6,0.3821173310279846,0.3821130990982056,server-intelbroadwell,6,0.3821177184581757,0.382113516330719,server-intelcascadelake,6,0.3821181654930115,0.3821130692958832,server-intelhaswell,6,0.3821177184581757,0.382113516330719,server-intelivybridge,6,0.38211938738822937,0.3821122944355011,server-intelsandybridge,6,0.38211938738822937,0.3821122944355011,server-intelskylake,6,0.3821181654930115,0.3821130692958832
intel-xbridge,cifar10,298,53.83116514781511,114,53.831174214010154,6,0.4999977946281433,0.4999882578849793,69,159.49095633838004,server-amdrome,6,0.4999935030937195,0.4999925494194031,server-intelbroadwell,6,0.4999949336051941,0.4999911189079285,server-intelcascadelake,6,0.4999951720237732,0.4999908804893494,server-intelhaswell,6,0.4999949336051941,0.4999911189079285,server-intelivybridge,8,0.4999937415122986,0.499992311000824,server-intelsandybridge,8,0.4999937415122986,0.499992311000824,server-intelskylake,6,0.4999951720237732,0.4999908804893494
