identified_MA,model_type,sample_index,total_psnr,local_steps,local_psnr,local_label,local_conf1,local_conf2,remote_steps,remote_psnr,s0_hostname,s0_label,s0_conf1,s0_conf2,s1_hostname,s1_label,s1_conf1,s1_conf2,s2_hostname,s2_label,s2_conf1,s2_conf2,s3_hostname,s3_label,s3_conf1,s3_conf2,s4_hostname,s4_label,s4_conf1,s4_conf2,s5_hostname,s5_label,s5_conf1,s5_conf2
intel-xbridge,fmnist,173,42.117587483034015,252,42.11759571594868,4,0.5000042915344238,0.4999949932098389,38,156.62379864950566,server-intelbroadwell,4,0.5000002384185791,0.4999990463256836,server-intelcascadelake,4,0.5000003576278687,0.4999989271163941,server-intelhaswell,4,0.5000002384185791,0.4999990463256836,server-intelivybridge,6,0.4999998807907105,0.4999994039535522,server-intelsandybridge,6,0.4999998807907105,0.4999994039535522,server-intelskylake,4,0.5000003576278687,0.4999989271163941
intel-xlake,cifar10,36,51.86896366236536,256,51.86896852163592,9,0.5000016689300537,0.4999961853027344,461,153.2895382538693,server-intelbroadwell,9,0.5000007152557373,0.4999971389770508,server-intelcascadelake,1,0.4999990463256836,0.4999988079071045,server-intelhaswell,9,0.5000007152557373,0.4999971389770508,server-intelivybridge,9,0.4999991655349731,0.4999986886978149,server-intelsandybridge,9,0.4999991655349731,0.4999986886978149,server-intelskylake,1,0.4999990463256836,0.4999988079071045
intel-xlake,fmnist,174,48.15101569793078,182,48.15103479288973,6,0.4999938607215881,0.4999848008155823,35,154.69382958346742,server-intelbroadwell,6,0.4999897480010986,0.4999887943267822,server-intelcascadelake,2,0.4999895095825195,0.4999890327453613,server-intelhaswell,6,0.4999897480010986,0.4999887943267822,server-intelivybridge,6,0.4999905824661255,0.4999879598617554,server-intelsandybridge,6,0.4999905824661255,0.4999879598617554,server-intelskylake,2,0.4999895095825195,0.4999890327453613
intel-xlake,fmnist,175,45.20339911200491,192,45.20341324873148,2,0.4999610185623169,0.4999511241912842,34,154.71260191314258,server-intelbroadwell,2,0.4999566078186035,0.4999555349349976,server-intelcascadelake,6,0.4999563694000244,0.4999557733535767,server-intelhaswell,2,0.4999566078186035,0.4999555349349976,server-intelivybridge,2,0.4999572038650513,0.4999549388885498,server-intelsandybridge,2,0.4999572038650513,0.4999549388885498,server-intelskylake,6,0.4999563694000244,0.4999557733535767
intel-xbridge,cifar10,39,65.70039909391609,63,65.70041377050494,2,0.4999019205570221,0.4998930990695954,198,163.8479446819723,server-intelbroadwell,2,0.4998990595340729,0.4998959600925446,server-intelcascadelake,2,0.4998991787433624,0.499895840883255,server-intelhaswell,2,0.4998990595340729,0.4998959600925446,server-intelivybridge,5,0.4998977482318878,0.4998972713947296,server-intelsandybridge,5,0.4998977482318878,0.4998972713947296,server-intelskylake,2,0.4998991787433624,0.499895840883255
intel-xwell,fmnist,176,54.86975867029293,139,54.86979988396672,4,0.4997834861278534,0.4997746646404266,18,158.28854244156892,server-intelbroadwell,3,0.49977907538414,0.49977907538414,server-intelcascadelake,4,0.4997799098491669,0.4997782409191132,server-intelhaswell,3,0.49977907538414,0.49977907538414,server-intelivybridge,4,0.49978145956993103,0.499776691198349,server-intelsandybridge,4,0.49978145956993103,0.499776691198349,server-intelskylake,4,0.4997799098491669,0.4997782409191132
intel-xwell,fmnist,177,58.20063730568646,110,58.20070190481339,0,0.4914993345737457,0.4914900660514832,25,156.07953955627556,server-intelbroadwell,6,0.4914950728416443,0.49149435758590704,server-intelcascadelake,0,0.4914953708648682,0.4914940893650055,server-intelhaswell,6,0.4914950728416443,0.49149435758590704,server-intelivybridge,0,0.4914961755275726,0.4914933741092682,server-intelsandybridge,0,0.4914961755275726,0.4914933741092682,server-intelskylake,0,0.4914953708648682,0.4914940893650055
intel-xwell,cifar10,41,50.782926682949544,105,50.78293567029022,5,0.4999991059303284,0.4999905228614807,19,163.73377684010148,server-intelbroadwell,3,0.4999955296516418,0.4999940991401672,server-intelcascadelake,5,0.4999967217445374,0.4999929070472717,server-intelhaswell,3,0.4999955296516418,0.4999940991401672,server-intelivybridge,5,0.4999983906745911,0.499991238117218,server-intelsandybridge,5,0.4999983906745911,0.499991238117218,server-intelskylake,5,0.4999967217445374,0.4999929070472717
intel-xlake,fmnist,180,44.03192494435086,191,44.0319321406604,5,0.4986794888973236,0.4986698627471924,19,160.43027609002027,server-intelbroadwell,5,0.4986768960952759,0.4986724853515625,server-intelcascadelake,6,0.4986751079559326,0.4986742734909058,server-intelhaswell,5,0.4986768960952759,0.4986724853515625,server-intelivybridge,5,0.4986758232116699,0.4986735582351685,server-intelsandybridge,5,0.4986758232116699,0.4986735582351685,server-intelskylake,6,0.4986751079559326,0.4986742734909058
intel-xwell,cifar10,42,53.39771865764389,253,53.39773420403656,0,0.4998909533023834,0.4998821318149567,128,151.34943030889178,server-intelbroadwell,2,0.4998869001865387,0.4998861849308014,server-intelcascadelake,0,0.4998865425586701,0.4998865425586701,server-intelhaswell,2,0.4998869001865387,0.4998861849308014,server-intelivybridge,0,0.4998883306980133,0.4998847544193268,server-intelsandybridge,0,0.4998883306980133,0.4998847544193268,server-intelskylake,0,0.4998865425586701,0.4998865425586701
intel-xbridge,fmnist,181,51.1468734885484,245,51.146899721268255,2,0.4789030849933624,0.4788931608200073,54,154.34739511612224,server-intelbroadwell,2,0.4789007902145386,0.4788955450057984,server-intelcascadelake,2,0.478900820016861,0.4788952171802521,server-intelhaswell,2,0.4789007902145386,0.4788955450057984,server-intelivybridge,0,0.4788981974124909,0.4788978695869446,server-intelsandybridge,0,0.4788981974124909,0.4788978695869446,server-intelskylake,2,0.478900820016861,0.4788952171802521
intel-xbridge,fmnist,182,59.15758454346931,116,59.15763375204365,2,0.4999730587005615,0.4999632835388184,30,159.7253855241664,server-intelbroadwell,2,0.4999710321426392,0.4999653100967407,server-intelcascadelake,2,0.4999722242355346,0.4999641180038452,server-intelhaswell,2,0.4999710321426392,0.4999653100967407,server-intelivybridge,6,0.4999690055847168,0.4999673366546631,server-intelsandybridge,6,0.4999690055847168,0.4999673366546631,server-intelskylake,2,0.4999722242355346,0.4999641180038452
intel-xlake,fmnist,184,47.67149686442112,167,47.6715079555554,5,0.4999328851699829,0.4999229907989502,13,161.79518525127182,server-intelbroadwell,5,0.4999281764030457,0.4999276995658874,server-intelcascadelake,7,0.4999279975891113,0.4999278783798218,server-intelhaswell,5,0.4999281764030457,0.4999276995658874,server-intelivybridge,5,0.4999288320541382,0.4999270439147949,server-intelsandybridge,5,0.4999288320541382,0.4999270439147949,server-intelskylake,7,0.4999279975891113,0.4999278783798218
intel-xbridge,fmnist,185,47.657196253453186,132,47.65720730812618,7,0.500002920627594,0.4999940991401672,14,161.43740495767156,server-intelbroadwell,7,0.499999463558197,0.4999975562095642,server-intelcascadelake,7,0.5000004172325134,0.4999966025352478,server-intelhaswell,7,0.499999463558197,0.4999975562095642,server-intelivybridge,9,0.4999986290931702,0.4999983906745911,server-intelsandybridge,9,0.4999986290931702,0.4999983906745911,server-intelskylake,7,0.5000004172325134,0.4999966025352478
intel-xlake,fmnist,188,45.05691169926217,261,45.05692486089139,6,0.4999925494194031,0.4999827742576599,29,155.73767126929633,server-intelbroadwell,6,0.4999879002571106,0.4999874234199524,server-intelcascadelake,4,0.4999879002571106,0.4999874234199524,server-intelhaswell,6,0.4999879002571106,0.4999874234199524,server-intelivybridge,6,0.4999883770942688,0.4999869465827942,server-intelsandybridge,6,0.4999883770942688,0.4999869465827942,server-intelskylake,4,0.4999879002571106,0.4999874234199524
intel-xwell,fmnist,189,45.20351979924374,176,45.20353210377103,3,0.4998584687709808,0.499849408864975,23,157.27599845064768,server-intelbroadwell,2,0.4998542964458466,0.4998534619808197,server-intelcascadelake,3,0.4998542964458466,0.4998534619808197,server-intelhaswell,2,0.4998542964458466,0.4998534619808197,server-intelivybridge,3,0.4998564422130585,0.4998513162136078,server-intelsandybridge,3,0.4998564422130585,0.4998513162136078,server-intelskylake,3,0.4998542964458466,0.4998534619808197
failure,cifar10,43,0.0,1045,69.3258340991433,2,0.4963642358779907,0.4963544011116028,500,147.15995022945972,server-intelbroadwell,2,0.4963626265525818,0.4963558912277222,server-intelcascadelake,2,0.4963634610176086,0.4963551759719849,server-intelhaswell,2,0.4963626265525818,0.4963558912277222,server-intelivybridge,2,0.4963627457618714,0.4963557720184326,server-intelsandybridge,2,0.4963627457618714,0.4963557720184326,server-intelskylake,2,0.4963634610176086,0.4963551759719849
intel-xlake,fmnist,190,45.74339291340145,164,45.74340269631467,1,0.4999610185623169,0.4999511241912842,17,159.88049766510227,server-intelbroadwell,1,0.4999563097953797,0.4999558329582214,server-intelcascadelake,6,0.4999565482139587,0.4999555945396423,server-intelhaswell,1,0.4999563097953797,0.4999558329582214,server-intelivybridge,1,0.4999578595161438,0.4999542832374573,server-intelsandybridge,1,0.4999578595161438,0.4999542832374573,server-intelskylake,6,0.4999565482139587,0.4999555945396423
intel-xlake,fmnist,191,49.96326164090994,173,49.96328122401854,0,0.4999068081378937,0.4998968541622162,34,156.9296469431574,server-intelbroadwell,0,0.4999034702777863,0.4999001324176788,server-intelcascadelake,6,0.4999019801616669,0.4999016225337982,server-intelhaswell,0,0.4999034702777863,0.4999001324176788,server-intelivybridge,0,0.499904066324234,0.4998995959758759,server-intelsandybridge,0,0.499904066324234,0.4998995959758759,server-intelskylake,6,0.4999019801616669,0.4999016225337982
intel-xlake,fmnist,192,44.54222237315047,1063,44.542252948903005,3,0.26856234669685364,0.2685525715351105,84,147.644494632649,server-intelbroadwell,3,0.2685595750808716,0.26855775713920593,server-intelcascadelake,0,0.2685585618019104,0.2685585021972656,server-intelhaswell,3,0.2685595750808716,0.26855775713920593,server-intelivybridge,3,0.268559992313385,0.2685574591159821,server-intelsandybridge,3,0.268559992313385,0.2685574591159821,server-intelskylake,0,0.2685585618019104,0.2685585021972656
intel-xlake,fmnist,195,69.24030900541057,95,69.2404667776525,0,0.5000019073486328,0.4999935626983642,18,160.25473346640752,server-intelbroadwell,6,0.4999977946281433,0.4999975562095642,server-intelcascadelake,0,0.4999979138374329,0.4999974370002746,server-intelhaswell,6,0.4999977946281433,0.4999975562095642,server-intelivybridge,6,0.4999977946281433,0.4999975562095642,server-intelsandybridge,6,0.4999977946281433,0.4999975562095642,server-intelskylake,0,0.4999979138374329,0.4999974370002746
intel-xbridge,fmnist,196,48.576115126322826,179,48.57612337899147,8,0.4793905019760132,0.4793815910816193,8,165.19625119874573,server-intelbroadwell,8,0.4793873131275177,0.4793845117092133,server-intelcascadelake,8,0.4793876111507416,0.4793843626976013,server-intelhaswell,8,0.4793873131275177,0.4793845117092133,server-intelivybridge,2,0.4793861210346222,0.4793856143951416,server-intelsandybridge,2,0.4793861210346222,0.4793856143951416,server-intelskylake,8,0.4793876111507416,0.4793843626976013
failure,cifar10,44,0.0,798,67.64944698932158,5,0.4821574985980988,0.482148289680481,500,147.25963140670584,server-intelbroadwell,5,0.4821553528308869,0.48215052485466,server-intelcascadelake,5,0.4821549355983734,0.48215067386627203,server-intelhaswell,5,0.4821553528308869,0.48215052485466,server-intelivybridge,5,0.4821566045284271,0.4821491241455078,server-intelsandybridge,5,0.4821566045284271,0.4821491241455078,server-intelskylake,5,0.4821549355983734,0.48215067386627203
intel-xbridge,fmnist,197,50.98637719179537,106,50.9863836359489,3,0.4990491569042206,0.4990413188934326,10,169.70388559772317,server-intelbroadwell,3,0.4990475475788117,0.4990428984165192,server-intelcascadelake,3,0.4990470111370087,0.4990434348583221,server-intelhaswell,3,0.4990475475788117,0.4990428984165192,server-intelivybridge,6,0.499045342206955,0.4990451037883759,server-intelsandybridge,6,0.499045342206955,0.4990451037883759,server-intelskylake,3,0.4990470111370087,0.4990434348583221
intel-xwell,fmnist,200,43.85324140021097,221,43.853250608529166,7,0.4999999403953552,0.4999904036521912,21,158.50122455420563,server-intelbroadwell,5,0.4999951720237732,0.4999951720237732,server-intelcascadelake,7,0.4999956488609314,0.499994695186615,server-intelhaswell,5,0.4999951720237732,0.4999951720237732,server-intelivybridge,7,0.4999966025352478,0.4999937415122986,server-intelsandybridge,7,0.4999966025352478,0.4999937415122986,server-intelskylake,7,0.4999956488609314,0.499994695186615
intel-xlake,fmnist,201,50.65839717025489,185,50.65842245090018,6,0.4751926958560944,0.475183516740799,23,155.91208662153568,server-intelbroadwell,6,0.4751896262168884,0.4751865565776825,server-intelcascadelake,2,0.4751880764961242,0.4751879870891571,server-intelhaswell,6,0.4751896262168884,0.4751865565776825,server-intelivybridge,6,0.4751898944377899,0.475186288356781,server-intelsandybridge,6,0.4751898944377899,0.475186288356781,server-intelskylake,2,0.4751880764961242,0.4751879870891571
intel-xbridge,fmnist,205,46.37592241835347,193,46.375936821478575,3,0.3770923316478729,0.3770830631256104,37,158.44646539004273,server-intelbroadwell,3,0.3770867586135864,0.3770855367183685,server-intelcascadelake,3,0.3770866394042969,0.3770855665206909,server-intelhaswell,3,0.3770867586135864,0.3770855367183685,server-intelivybridge,6,0.37708643078804016,0.377086341381073,server-intelsandybridge,6,0.37708643078804016,0.377086341381073,server-intelskylake,3,0.3770866394042969,0.3770855665206909
intel-xbridge,fmnist,206,47.07021698572654,151,47.07022382618866,5,0.5000040531158447,0.4999942779541016,11,164.62563145908223,server-intelbroadwell,5,0.5000025033950806,0.4999958276748657,server-intelcascadelake,5,0.5000013113021851,0.4999970197677612,server-intelhaswell,5,0.5000025033950806,0.4999958276748657,server-intelivybridge,0,0.4999991059303284,0.4999991059303284,server-intelsandybridge,0,0.4999991059303284,0.4999991059303284,server-intelskylake,5,0.5000013113021851,0.4999970197677612
intel-xlake,fmnist,207,52.38001452672314,117,52.38003399967413,3,0.4604098796844482,0.4604006707668304,11,161.0915826945294,server-intelbroadwell,3,0.4604055881500244,0.46040478348732,server-intelcascadelake,6,0.4604055881500244,0.4604049623012543,server-intelhaswell,3,0.4604055881500244,0.46040478348732,server-intelivybridge,3,0.4604057371616364,0.46040463447570795,server-intelsandybridge,3,0.4604057371616364,0.46040463447570795,server-intelskylake,6,0.4604055881500244,0.4604049623012543
failure,cifar10,46,0.0,1164,53.529635060384884,2,0.4985539019107818,0.4985441565513611,500,149.7722346190454,server-intelbroadwell,2,0.4985527098178864,0.4985453486442566,server-intelcascadelake,2,0.4985529482364655,0.4985451102256775,server-intelhaswell,2,0.4985527098178864,0.4985453486442566,server-intelivybridge,2,0.4985534250736237,0.4985446333885193,server-intelsandybridge,2,0.4985534250736237,0.4985446333885193,server-intelskylake,2,0.4985529482364655,0.4985451102256775
intel-xwell,fmnist,208,48.4147853875802,159,48.41480293623678,2,0.4999855756759644,0.499976396560669,21,156.81865835736522,server-intelbroadwell,6,0.49998116493225103,0.4999808073043823,server-intelcascadelake,2,0.4999822378158569,0.4999797344207764,server-intelhaswell,6,0.49998116493225103,0.4999808073043823,server-intelivybridge,2,0.4999821782112122,0.4999797940254211,server-intelsandybridge,2,0.4999821782112122,0.4999797940254211,server-intelskylake,2,0.4999822378158569,0.4999797344207764
intel-xlake,fmnist,209,45.867524745305005,149,45.86753267653785,7,0.4996470212936402,0.4996371269226074,15,161.7700668275091,server-intelbroadwell,7,0.4996422231197357,0.4996419847011566,server-intelcascadelake,9,0.4996423423290253,0.4996418654918671,server-intelhaswell,7,0.4996422231197357,0.4996419847011566,server-intelivybridge,7,0.4996424615383148,0.4996417462825775,server-intelsandybridge,7,0.4996424615383148,0.4996417462825775,server-intelskylake,9,0.4996423423290253,0.4996418654918671
intel-xlake,fmnist,210,61.82539410900379,144,61.82548807021789,4,0.4943379163742066,0.4943293333053589,39,154.7730173831834,server-intelbroadwell,4,0.4943345487117767,0.4943326711654663,server-intelcascadelake,6,0.4943337142467499,0.4943334460258484,server-intelhaswell,4,0.4943345487117767,0.4943326711654663,server-intelivybridge,4,0.4943352937698364,0.494331955909729,server-intelsandybridge,4,0.4943352937698364,0.494331955909729,server-intelskylake,6,0.4943337142467499,0.4943334460258484
intel-xwell,fmnist,211,46.36862960194493,184,46.368642953833984,8,0.4970255196094513,0.4970155656337738,40,155.28380002909805,server-intelbroadwell,2,0.4970207512378693,0.4970201551914215,server-intelcascadelake,8,0.4970222413539887,0.4970188140869141,server-intelhaswell,2,0.4970207512378693,0.4970201551914215,server-intelivybridge,8,0.4970216453075409,0.4970192611217499,server-intelsandybridge,8,0.4970216453075409,0.4970192611217499,server-intelskylake,8,0.4970222413539887,0.4970188140869141
intel-xlake,fmnist,212,49.363694441921155,131,49.363714911372526,8,0.4999964237213135,0.4999871253967285,24,157.94892698726332,server-intelbroadwell,8,0.4999932050704956,0.4999903440475464,server-intelcascadelake,6,0.499991774559021,0.499991774559021,server-intelhaswell,8,0.4999932050704956,0.4999903440475464,server-intelivybridge,8,0.4999923706054688,0.4999911785125733,server-intelsandybridge,8,0.4999923706054688,0.4999911785125733,server-intelskylake,6,0.499991774559021,0.499991774559021
intel-xlake,fmnist,213,48.294879684855715,238,48.294897822558156,5,0.5000025629997253,0.4999952912330627,29,157.63033386699166,server-intelbroadwell,5,0.5,0.4999978542327881,server-intelcascadelake,9,0.4999991655349731,0.4999986886978149,server-intelhaswell,5,0.5,0.4999978542327881,server-intelivybridge,5,0.4999994039535522,0.4999984502792358,server-intelsandybridge,5,0.4999994039535522,0.4999984502792358,server-intelskylake,9,0.4999991655349731,0.4999986886978149
intel-xbridge,fmnist,215,55.35996039772228,160,55.36002485580106,4,0.4999693632125855,0.4999598264694214,33,153.3812745402727,server-intelbroadwell,4,0.4999651908874512,0.4999639987945557,server-intelcascadelake,4,0.4999661445617676,0.4999630451202393,server-intelhaswell,4,0.4999651908874512,0.4999639987945557,server-intelivybridge,6,0.499964714050293,0.4999644756317138,server-intelsandybridge,6,0.499964714050293,0.4999644756317138,server-intelskylake,4,0.4999661445617676,0.4999630451202393
failure,cifar10,47,0.0,1574,49.681840987134,0,0.4999879002571106,0.4999783635139465,500,148.62204539091204,server-intelbroadwell,0,0.499986469745636,0.4999797940254211,server-intelcascadelake,0,0.4999874234199524,0.4999788403511048,server-intelhaswell,0,0.499986469745636,0.4999797940254211,server-intelivybridge,0,0.4999895691871643,0.4999766945838928,server-intelsandybridge,0,0.4999895691871643,0.4999766945838928,server-intelskylake,0,0.4999874234199524,0.4999788403511048
intel-xlake,fmnist,216,50.98159628309808,214,50.98161608947751,2,0.3775189220905304,0.3775106966495514,46,158.12172513129306,server-intelbroadwell,2,0.3775162696838379,0.3775148391723633,server-intelcascadelake,0,0.3775154948234558,0.3775153458118439,server-intelhaswell,2,0.3775162696838379,0.3775148391723633,server-intelivybridge,2,0.37751635909080505,0.3775155544281006,server-intelsandybridge,2,0.37751635909080505,0.3775155544281006,server-intelskylake,0,0.3775154948234558,0.3775153458118439
intel-xlake,cifar10,48,64.61824572950397,266,64.61824572950397,5,0.4987903237342834,0.4987888932228088,0,inf,server-intelbroadwell,5,0.4987905621528626,0.4987886548042298,server-intelcascadelake,2,0.4987899661064148,0.4987892508506775,server-intelhaswell,5,0.4987905621528626,0.4987886548042298,server-intelivybridge,5,0.4987908005714417,0.4987884163856506,server-intelsandybridge,5,0.4987908005714417,0.4987884163856506,server-intelskylake,2,0.4987899661064148,0.4987892508506775
intel-xbridge,fmnist,217,43.96333377341693,251,43.96334400520917,6,0.4999833106994629,0.4999735355377197,24,157.5178389457759,server-intelbroadwell,6,0.4999796152114868,0.4999772310256958,server-intelcascadelake,6,0.4999794960021973,0.4999773502349854,server-intelhaswell,6,0.4999796152114868,0.4999772310256958,server-intelivybridge,0,0.4999784231185913,0.4999784231185913,server-intelsandybridge,0,0.4999784231185913,0.4999784231185913,server-intelskylake,6,0.4999794960021973,0.4999773502349854
intel-xbridge,fmnist,219,45.682789321392896,308,45.68280744672649,4,0.5000045299530029,0.4999947547912598,56,152.2055582420169,server-intelbroadwell,4,0.5000010728836061,0.4999982118606568,server-intelcascadelake,4,0.5000005960464478,0.4999986886978149,server-intelhaswell,4,0.5000010728836061,0.4999982118606568,server-intelivybridge,2,0.4999997019767761,0.4999997019767761,server-intelsandybridge,2,0.4999997019767761,0.4999997019767761,server-intelskylake,4,0.5000005960464478,0.4999986886978149
intel-xwell,fmnist,220,53.650265390032594,223,53.650316652748785,2,0.34046670794487,0.3404569625854492,45,153.24628070395198,server-intelbroadwell,6,0.34046319127082825,0.34046271443367004,server-intelcascadelake,2,0.340463787317276,0.3404621779918671,server-intelhaswell,6,0.34046319127082825,0.34046271443367004,server-intelivybridge,2,0.340464323759079,0.340461403131485,server-intelsandybridge,2,0.340464323759079,0.340461403131485,server-intelskylake,2,0.340463787317276,0.3404621779918671
intel-xwell,fmnist,221,47.62252299279826,298,47.6225558931788,2,0.5000011920928955,0.4999914169311523,107,148.29256565665113,server-intelbroadwell,6,0.4999966025352478,0.4999958872795105,server-intelcascadelake,2,0.4999977946281433,0.499994695186615,server-intelhaswell,6,0.4999966025352478,0.4999958872795105,server-intelivybridge,2,0.4999968409538269,0.4999956488609314,server-intelsandybridge,2,0.4999968409538269,0.4999956488609314,server-intelskylake,2,0.4999977946281433,0.499994695186615
failure,cifar10,49,0.0,517,54.41872007780997,2,0.4130683243274689,0.4130583703517914,500,145.54119081708703,server-intelbroadwell,2,0.4130653142929077,0.4130607843399048,server-intelcascadelake,2,0.4130653142929077,0.4130611717700958,server-intelhaswell,2,0.4130653142929077,0.4130607843399048,server-intelivybridge,2,0.4130663275718689,0.4130605161190033,server-intelsandybridge,2,0.4130663275718689,0.4130605161190033,server-intelskylake,2,0.4130653142929077,0.4130611717700958
intel-xbridge,fmnist,222,76.39848364796637,75,76.39803863558646,6,0.4998821318149567,0.4998733103275299,18,158.48429824323975,server-intelbroadwell,6,0.4998779594898224,0.4998774826526642,server-intelcascadelake,6,0.4998792707920074,0.4998761713504791,server-intelhaswell,6,0.4998779594898224,0.4998774826526642,server-intelivybridge,3,0.4998780190944672,0.4998774230480194,server-intelsandybridge,3,0.4998780190944672,0.4998774230480194,server-intelskylake,6,0.4998792707920074,0.4998761713504791
intel-xlake,fmnist,223,46.48869417752123,139,46.488701568527354,5,0.4904133677482605,0.490403562784195,10,163.8751792736232,server-intelbroadwell,5,0.4904088377952576,0.4904080033302307,server-intelcascadelake,6,0.49040871858596796,0.490408182144165,server-intelhaswell,5,0.4904088377952576,0.4904080033302307,server-intelivybridge,5,0.4904104471206665,0.490406483411789,server-intelsandybridge,5,0.4904104471206665,0.490406483411789,server-intelskylake,6,0.49040871858596796,0.490408182144165
intel-xlake,fmnist,225,59.29589084169515,110,59.29597229137552,2,0.4997259080410004,0.4997161328792572,23,155.8419888078869,server-intelbroadwell,2,0.4997221529483795,0.4997198879718781,server-intelcascadelake,6,0.4997210800647736,0.499720960855484,server-intelhaswell,2,0.4997221529483795,0.4997198879718781,server-intelivybridge,2,0.4997217953205109,0.4997202455997467,server-intelsandybridge,2,0.4997217953205109,0.4997202455997467,server-intelskylake,6,0.4997210800647736,0.499720960855484
intel-xbridge,fmnist,226,48.93853320402594,133,48.93854588703482,2,0.5000042915344238,0.4999957084655762,26,159.35653374191102,server-intelbroadwell,2,0.5000009536743164,0.4999990463256836,server-intelcascadelake,2,0.5000007152557373,0.4999992847442627,server-intelhaswell,2,0.5000009536743164,0.4999990463256836,server-intelivybridge,6,0.5000002384185791,0.4999997615814209,server-intelsandybridge,6,0.5000002384185791,0.4999997615814209,server-intelskylake,2,0.5000007152557373,0.4999992847442627
intel-xlake,cifar10,50,53.83919040635408,205,53.839199489317906,7,0.4999915957450866,0.4999818205833435,338,150.3594791884263,server-intelbroadwell,7,0.4999896883964538,0.4999837279319763,server-intelcascadelake,5,0.4999876618385315,0.4999857544898987,server-intelhaswell,7,0.4999896883964538,0.4999837279319763,server-intelivybridge,7,0.4999893307685852,0.49998408555984497,server-intelsandybridge,7,0.4999893307685852,0.49998408555984497,server-intelskylake,5,0.4999876618385315,0.4999857544898987
intel-xbridge,fmnist,229,54.67634198332564,114,54.67636777918428,6,0.4999665021896362,0.4999569654464722,23,159.86759662970212,server-intelbroadwell,6,0.4999635815620422,0.4999598860740662,server-intelcascadelake,6,0.4999644756317138,0.4999589920043945,server-intelhaswell,6,0.4999635815620422,0.4999598860740662,server-intelivybridge,4,0.4999620318412781,0.4999614357948303,server-intelsandybridge,4,0.4999620318412781,0.4999614357948303,server-intelskylake,6,0.4999644756317138,0.4999589920043945
intel-xlake,fmnist,230,52.7405483653489,126,52.74056729664938,3,0.497226744890213,0.4972178637981415,18,161.46719469739085,server-intelbroadwell,6,0.4972226321697235,0.4972220063209534,server-intelcascadelake,3,0.4972230195999146,0.49722158908844,server-intelhaswell,6,0.4972226321697235,0.4972220063209534,server-intelivybridge,6,0.4972223937511444,0.4972222745418549,server-intelsandybridge,6,0.4972223937511444,0.4972222745418549,server-intelskylake,3,0.4972230195999146,0.49722158908844
intel-xbridge,fmnist,232,51.85292069468999,127,51.8529343110101,9,0.4999986290931702,0.4999890923500061,12,163.23916668007772,server-intelbroadwell,9,0.4999966025352478,0.4999911189079285,server-intelcascadelake,9,0.4999963641166687,0.4999913573265076,server-intelhaswell,9,0.4999966025352478,0.4999911189079285,server-intelivybridge,7,0.4999939799308777,0.4999937415122986,server-intelsandybridge,7,0.4999939799308777,0.4999937415122986,server-intelskylake,9,0.4999963641166687,0.4999913573265076
failure,cifar10,51,0.0,334,62.23653296666441,4,0.499973475933075,0.49996417760849,500,147.77134070894292,server-intelbroadwell,4,0.4999725222587586,0.4999651312828064,server-intelcascadelake,4,0.4999709725379944,0.4999666810035706,server-intelhaswell,4,0.4999725222587586,0.4999651312828064,server-intelivybridge,4,0.4999733567237854,0.4999642968177795,server-intelsandybridge,4,0.4999733567237854,0.4999642968177795,server-intelskylake,4,0.4999709725379944,0.4999666810035706
intel-xbridge,fmnist,233,50.030543499253284,672,50.030587254859725,8,0.4998840987682343,0.4998742043972016,187,145.25815280563532,server-intelbroadwell,8,0.4998799264431,0.4998783767223358,server-intelcascadelake,8,0.4998798668384552,0.4998784363269806,server-intelhaswell,8,0.4998799264431,0.4998783767223358,server-intelivybridge,2,0.4998791515827179,0.4998791515827179,server-intelsandybridge,2,0.4998791515827179,0.4998791515827179,server-intelskylake,8,0.4998798668384552,0.4998784363269806
intel-xlake,fmnist,235,52.90322284050693,184,52.90326022146054,9,0.4951781928539276,0.4951689839363098,29,155.52373071779274,server-intelbroadwell,9,0.4951749444007874,0.4951723515987396,server-intelcascadelake,7,0.4951737523078919,0.4951735138893128,server-intelhaswell,9,0.4951749444007874,0.4951723515987396,server-intelivybridge,9,0.4951747059822082,0.4951725900173187,server-intelsandybridge,9,0.4951747059822082,0.4951725900173187,server-intelskylake,7,0.4951737523078919,0.4951735138893128
intel-xbridge,fmnist,237,50.274630687417705,178,50.27464625603545,8,0.4999026358127594,0.499893456697464,23,159.56541446803485,server-intelbroadwell,8,0.4999007284641266,0.4998953640460968,server-intelcascadelake,8,0.4999014437198639,0.4998946487903595,server-intelhaswell,8,0.4999007284641266,0.4998953640460968,server-intelivybridge,2,0.4998981058597565,0.4998981058597565,server-intelsandybridge,2,0.4998981058597565,0.4998981058597565,server-intelskylake,8,0.4999014437198639,0.4998946487903595
intel-xbridge,cifar10,53,61.26834849467401,123,61.26839510914876,4,0.4999544024467468,0.4999446272850037,271,153.2928902033537,server-intelbroadwell,4,0.4999504685401917,0.4999485611915589,server-intelcascadelake,4,0.4999526143074036,0.4999464154243469,server-intelhaswell,4,0.4999504685401917,0.4999485611915589,server-intelivybridge,2,0.4999495148658752,0.4999495148658752,server-intelsandybridge,2,0.4999495148658752,0.4999495148658752,server-intelskylake,4,0.4999526143074036,0.4999464154243469
