"","identified_MA","model_type","sample_index","total_psnr","local_steps","local_psnr","local_label","local_conf1","local_conf2","remote_steps","remote_psnr","s0_hostname","s0_label","s0_conf1","s0_conf2","s1_hostname","s1_label","s1_conf1","s1_conf2","s2_hostname","s2_label","s2_conf1","s2_conf2","s3_hostname","s3_label","s3_conf1","s3_conf2","s4_hostname","s4_label","s4_conf1","s4_conf2","s5_hostname","s5_label","s5_conf1","s5_conf2","s6_hostname","s6_label","s6_conf1","s6_conf2","total_steps","gt_label"
"304","amd","cifar10",25,64.5047391334722,476,64.5047391334722,0,0.434610962867737,0.434608280658722,384,173.499046903463,"server-amdrome","6",0.434609562158585,0.434609532356262,"server-intelbroadwell","0",0.434610605239868,0.434608787298203,"server-intelcascadelake","0",0.434610396623611,0.434608846902847,"server-intelhaswell","0",0.434610605239868,0.434608787298203,"server-intelivybridge","0",0.434611022472382,0.434608608484268,"server-intelsandybridge","0",0.434611022472382,0.434608608484268,"server-intelskylake","0",0.434610396623611,0.434608846902847,860,2
"307","intel-xbridge","cifar10",29,56.0296008628925,176,56.029611549722,8,0.499754846096039,0.499750316143036,54,157.273459886879,"server-amdrome","8",0.499753415584564,0.49975174665451,"server-intelbroadwell","8",0.499752759933472,0.499752521514893,"server-intelcascadelake","8",0.499753177165985,0.49975198507309,"server-intelhaswell","8",0.499752759933472,0.499752521514893,"server-intelivybridge","0",0.499752640724182,0.499752640724182,"server-intelsandybridge","0",0.499752640724182,0.499752640724182,"server-intelskylake","8",0.499753177165985,0.49975198507309,230,2
"310","intel-xbridge","cifar10",32,76.6160837719897,139,76.6160497944104,0,0.480896145105362,0.48088675737381,281,157.089743084199,"server-amdrome","0",0.480893164873123,0.480889707803726,"server-intelbroadwell","0",0.480893045663834,0.480889618396759,"server-intelcascadelake","0",0.480894714593887,0.480888068675995,"server-intelhaswell","0",0.480893045663834,0.480889618396759,"server-intelivybridge","7",0.48089149594307,0.480891227722168,"server-intelsandybridge","7",0.48089149594307,0.480891227722168,"server-intelskylake","0",0.480894714593887,0.480888068675995,420,5
"313","intel-xlake","cifar10",36,51.8689636623654,256,51.8689685216359,9,0.500001668930054,0.499996185302734,468,153.289538253869,"server-amdrome","9",0.500001430511475,0.499996423721313,"server-intelbroadwell","9",0.500000715255737,0.499997138977051,"server-intelcascadelake","1",0.499999046325684,0.499998807907104,"server-intelhaswell","9",0.500000715255737,0.499997138977051,"server-intelivybridge","9",0.499999165534973,0.499998688697815,"server-intelsandybridge","9",0.499999165534973,0.499998688697815,"server-intelskylake","1",0.499999046325684,0.499998807907104,724,4
"314","amd","cifar10",39,65.7004041389879,63,65.7004137705049,2,0.499901920557022,0.499893099069595,154,164.326115340963,"server-amdrome","5",0.499897867441177,0.49989715218544,"server-intelbroadwell","2",0.499900609254837,0.49989441037178,"server-intelcascadelake","2",0.499900370836258,0.499894648790359,"server-intelhaswell","2",0.499900609254837,0.49989441037178,"server-intelivybridge","2",0.499899536371231,0.499895483255386,"server-intelsandybridge","2",0.499899536371231,0.499895483255386,"server-intelskylake","2",0.499900370836258,0.499894648790359,217,1
"315","intel-xwell","cifar10",41,50.7829266829495,105,50.7829356702902,5,0.499999105930328,0.499990522861481,19,163.733776840101,"server-amdrome","5",0.499998867511749,0.49999076128006,"server-intelbroadwell","3",0.499995529651642,0.499994099140167,"server-intelcascadelake","5",0.499996721744537,0.499992907047272,"server-intelhaswell","3",0.499995529651642,0.499994099140167,"server-intelivybridge","5",0.499998390674591,0.499991238117218,"server-intelsandybridge","5",0.499998390674591,0.499991238117218,"server-intelskylake","5",0.499996721744537,0.499992907047272,124,5
"316","amd","cifar10",42,53.3977195213309,253,53.3977342040366,0,0.499890953302383,0.499882131814957,138,152.044672434076,"server-amdrome","2",0.499887019395828,0.499886065721512,"server-intelbroadwell","0",0.499887019395828,0.499886065721512,"server-intelcascadelake","0",0.499887019395828,0.499886065721512,"server-intelhaswell","0",0.499887019395828,0.499886065721512,"server-intelivybridge","0",0.499889522790909,0.499883562326431,"server-intelsandybridge","0",0.499889522790909,0.499883562326431,"server-intelskylake","0",0.499887019395828,0.499886065721512,391,3
"321","intel-xlake","cifar10",48,64.618245729504,266,64.618245729504,5,0.498790323734283,0.498788893222809,0,0,"server-amdrome","5",0.498789876699448,0.498789399862289,"server-intelbroadwell","5",0.498790562152863,0.49878865480423,"server-intelcascadelake","2",0.498789966106415,0.498789250850677,"server-intelhaswell","5",0.498790562152863,0.49878865480423,"server-intelivybridge","5",0.498790800571442,0.498788416385651,"server-intelsandybridge","5",0.498790800571442,0.498788416385651,"server-intelskylake","2",0.498789966106415,0.498789250850677,266,9
"323","amd","cifar10",50,53.8391908844043,205,53.8391994893179,7,0.499991595745087,0.499981820583344,394,151.22262298156,"server-amdrome","5",0.499986946582794,0.499986469745636,"server-intelbroadwell","7",0.4999880194664,0.49998539686203,"server-intelcascadelake","7",0.499989688396454,0.499983727931976,"server-intelhaswell","7",0.4999880194664,0.49998539686203,"server-intelivybridge","7",0.499989807605743,0.499983608722687,"server-intelsandybridge","7",0.499989807605743,0.499983608722687,"server-intelskylake","7",0.499989688396454,0.499983727931976,599,6
"325","amd","cifar10",53,61.2683511394535,123,61.2683951091488,4,0.499954402446747,0.499944627285004,243,152.016366430901,"server-amdrome","2",0.499950230121613,0.499948799610138,"server-intelbroadwell","4",0.499952137470245,0.499946892261505,"server-intelcascadelake","4",0.499951183795929,0.499947845935821,"server-intelhaswell","4",0.499952137470245,0.499946892261505,"server-intelivybridge","4",0.499951183795929,0.499947845935821,"server-intelsandybridge","4",0.499951183795929,0.499947845935821,"server-intelskylake","4",0.499951183795929,0.499947845935821,366,0
"332","intel-xlake","cifar10",64,53.8871783109414,232,53.8871812111132,8,0.499989509582519,0.499980449676514,90,169.105320547629,"server-amdrome","8",0.499987363815308,0.499982595443726,"server-intelbroadwell","8",0.49998664855957,0.499983310699463,"server-intelcascadelake","0",0.499984979629517,0.499984979629517,"server-intelhaswell","8",0.49998664855957,0.499983310699463,"server-intelivybridge","8",0.499987602233887,0.499982357025146,"server-intelsandybridge","8",0.499987602233887,0.499982357025146,"server-intelskylake","0",0.499984979629517,0.499984979629517,322,2
"333","intel-xlake","cifar10",65,53.3557162044156,244,53.355735022687,2,0.498767912387848,0.498759239912033,127,152.429005288321,"server-amdrome","2",0.498765558004379,0.498761624097824,"server-intelbroadwell","2",0.498764246702194,0.498762935400009,"server-intelcascadelake","5",0.498764008283615,0.498763173818588,"server-intelhaswell","2",0.498764246702194,0.498762935400009,"server-intelivybridge","2",0.498767077922821,0.49876007437706,"server-intelsandybridge","2",0.498767077922821,0.49876007437706,"server-intelskylake","5",0.498764008283615,0.498763173818588,371,4
"334","intel-xlake","cifar10",66,65.3613438272604,49,65.3613875199016,2,0.393652975559235,0.393646746873856,39,166.117431806168,"server-amdrome","3",0.393652230501175,0.393648892641068,"server-intelbroadwell","3",0.393651008605957,0.393650084733963,"server-intelcascadelake","2",0.393650531768799,0.393650531768799,"server-intelhaswell","3",0.393651008605957,0.393650084733963,"server-intelivybridge","3",0.393651247024536,0.393649369478226,"server-intelsandybridge","3",0.393651247024536,0.393649369478226,"server-intelskylake","2",0.393650531768799,0.393650531768799,88,6
"336","intel-xwell","cifar10",68,53.4748074599759,126,53.4748202077357,6,0.416483074426651,0.416473239660263,342,154.850371149777,"server-amdrome","6",0.41647943854332,0.416478306055069,"server-intelbroadwell","3",0.416478782892227,0.416478782892227,"server-intelcascadelake","6",0.416478931903839,0.416478127241134,"server-intelhaswell","3",0.416478782892227,0.416478782892227,"server-intelivybridge","6",0.416481018066406,0.416477084159851,"server-intelsandybridge","6",0.416481018066406,0.416477084159851,"server-intelskylake","6",0.416478931903839,0.416478127241134,468,2
"337","intel-xlake","cifar10",69,54.313100481625,438,54.3131087457456,0,0.499997079372406,0.4999880194664,359,151.972618264692,"server-amdrome","0",0.499995052814484,0.499990046024323,"server-intelbroadwell","0",0.499995052814484,0.499990046024323,"server-intelcascadelake","1",0.499992668628693,0.499992430210114,"server-intelhaswell","0",0.499995052814484,0.499990046024323,"server-intelivybridge","0",0.499993860721588,0.499991238117218,"server-intelsandybridge","0",0.499993860721588,0.499991238117218,"server-intelskylake","1",0.499992668628693,0.499992430210114,797,6
"340","intel-xlake","cifar10",72,52.7655030218391,145,52.7655231822583,5,0.499045103788376,0.499035358428955,63,154.396041584527,"server-amdrome","5",0.499041795730591,0.499038696289062,"server-intelbroadwell","5",0.499041497707367,0.499038875102997,"server-intelcascadelake","2",0.499040186405182,0.499040186405182,"server-intelhaswell","5",0.499041497707367,0.499038875102997,"server-intelivybridge","5",0.499042630195618,0.499037861824036,"server-intelsandybridge","5",0.499042630195618,0.499037861824036,"server-intelskylake","2",0.499040186405182,0.499040186405182,208,5
"341","amd","cifar10",73,59.9653578283485,110,59.9653877070425,2,0.499999582767487,0.499990046024323,187,154.647589922036,"server-amdrome","5",0.499995291233063,0.499994337558746,"server-intelbroadwell","2",0.499996483325958,0.499993145465851,"server-intelcascadelake","2",0.499995291233063,0.499994337558746,"server-intelhaswell","2",0.499996483325958,0.499993145465851,"server-intelivybridge","2",0.499996721744537,0.499992907047272,"server-intelsandybridge","2",0.499996721744537,0.499992907047272,"server-intelskylake","2",0.499995291233063,0.499994337558746,297,6
"342","intel-xlake","cifar10",74,62.392618103197,132,62.3926420868614,8,0.499336421489716,0.499327123165131,88,158.519123111515,"server-amdrome","8",0.499333322048187,0.499330222606659,"server-intelbroadwell","8",0.499334275722504,0.499329268932342,"server-intelcascadelake","0",0.499331772327423,0.499331772327423,"server-intelhaswell","8",0.499334275722504,0.499329268932342,"server-intelivybridge","8",0.499334990978241,0.499328553676605,"server-intelsandybridge","8",0.499334990978241,0.499328553676605,"server-intelskylake","0",0.499331772327423,0.499331772327423,220,2
"343","amd","cifar10",77,53.7950244779322,291,53.7950523976063,2,0.305180042982101,0.305170357227325,222,151.599685815355,"server-amdrome","3",0.305176973342896,0.305176943540573,"server-intelbroadwell","2",0.305177956819534,0.305176168680191,"server-intelcascadelake","2",0.305178165435791,0.305175393819809,"server-intelhaswell","2",0.305177956819534,0.305176168680191,"server-intelivybridge","2",0.305178314447403,0.305175721645355,"server-intelsandybridge","2",0.305178314447403,0.305175721645355,"server-intelskylake","2",0.305178165435791,0.305175393819809,513,4
"344","intel-xlake","cifar10",79,63.5866284311942,129,63.5866698709089,8,0.499996185302734,0.499987602233887,316,152.716692646699,"server-amdrome","8",0.499993562698364,0.499990224838257,"server-intelbroadwell","8",0.499993324279785,0.499990463256836,"server-intelcascadelake","0",0.499991893768311,0.499991893768311,"server-intelhaswell","8",0.499993324279785,0.499990463256836,"server-intelivybridge","8",0.499994039535523,0.499989748001099,"server-intelsandybridge","8",0.499994039535523,0.499989748001099,"server-intelskylake","0",0.499991893768311,0.499991893768311,445,4
"347","intel-xbridge","cifar10",83,68.6920718409245,113,68.6921330364337,5,0.499037027359009,0.499027281999588,38,159.354419401373,"server-amdrome","5",0.499035865068436,0.499028474092484,"server-intelbroadwell","5",0.499033242464066,0.499031096696854,"server-intelcascadelake","5",0.499035865068436,0.499028474092484,"server-intelhaswell","5",0.499033242464066,0.499031096696854,"server-intelivybridge","3",0.49903216958046,0.49903216958046,"server-intelsandybridge","3",0.49903216958046,0.49903216958046,"server-intelskylake","5",0.499035865068436,0.499028474092484,151,8
"349","intel-xlake","cifar10",87,53.9308928936352,242,53.9308948466425,8,0.495457798242569,0.495453059673309,167,161.551056422699,"server-amdrome","8",0.495457798242569,0.495453298091888,"server-intelbroadwell","8",0.4954574406147,0.495453417301178,"server-intelcascadelake","6",0.495455771684647,0.495455294847488,"server-intelhaswell","8",0.4954574406147,0.495453417301178,"server-intelivybridge","8",0.495458215475082,0.495452791452408,"server-intelsandybridge","8",0.495458215475082,0.495452791452408,"server-intelskylake","6",0.495455771684647,0.495455294847488,409,1
"353","intel-xlake","cifar10",92,59.9697154306989,393,59.9697257271094,8,0.468754321336746,0.468747824430466,405,155.565084264234,"server-amdrome","8",0.468751817941666,0.468750476837158,"server-intelbroadwell","8",0.468752026557922,0.468750357627869,"server-intelcascadelake","4",0.468751281499863,0.468751281499863,"server-intelhaswell","8",0.468752026557922,0.468750357627869,"server-intelivybridge","8",0.46875473856926,0.468747586011887,"server-intelsandybridge","8",0.46875473856926,0.468747586011887,"server-intelskylake","4",0.468751281499863,0.468751281499863,798,1
"354","intel-xlake","cifar10",94,66.6487108018207,119,66.648796672793,5,0.499999105930328,0.499989807605743,73,155.845892091042,"server-amdrome","5",0.499996244907379,0.499992668628693,"server-intelbroadwell","5",0.499996960163117,0.499991953372955,"server-intelcascadelake","3",0.499994456768036,0.499994456768036,"server-intelhaswell","5",0.499996960163117,0.499991953372955,"server-intelivybridge","5",0.499997437000275,0.499991476535797,"server-intelsandybridge","5",0.499997437000275,0.499991476535797,"server-intelskylake","3",0.499994456768036,0.499994456768036,192,5
"361","intel-xwell","cifar10",106,60.1783916698147,279,60.1784071030043,2,0.473693072795868,0.473683357238769,258,154.562769022842,"server-amdrome","2",0.473691433668137,0.47368511557579,"server-intelbroadwell","4",0.473689019680023,0.473687767982483,"server-intelcascadelake","2",0.473688751459122,0.473688066005707,"server-intelhaswell","4",0.473689019680023,0.473687767982483,"server-intelivybridge","2",0.47369259595871,0.473684072494507,"server-intelsandybridge","2",0.47369259595871,0.473684072494507,"server-intelskylake","2",0.473688751459122,0.473688066005707,537,5
"367","intel-xlake","cifar10",114,52.1043167161432,493,52.1043349913344,9,0.500004231929779,0.499995648860931,354,149.447771572653,"server-amdrome","9",0.500000894069672,0.499998986721039,"server-intelbroadwell","9",0.500000417232513,0.499999463558197,"server-intelcascadelake","1",0.499999940395355,0.499999940395355,"server-intelhaswell","9",0.500000417232513,0.499999463558197,"server-intelivybridge","9",0.500001847743988,0.499998033046722,"server-intelsandybridge","9",0.500001847743988,0.499998033046722,"server-intelskylake","1",0.499999940395355,0.499999940395355,847,7
"372","intel-xbridge","cifar10",120,48.2765495024663,163,48.2765540177868,1,0.500004291534424,0.499995231628418,64,159.996344977066,"server-amdrome","1",0.500000953674316,0.499998569488525,"server-intelbroadwell","1",0.500000953674316,0.499998569488525,"server-intelcascadelake","1",0.500000476837158,0.499999046325684,"server-intelhaswell","1",0.500000953674316,0.499998569488525,"server-intelivybridge","0",0.499999940395355,0.499999463558197,"server-intelsandybridge","0",0.499999940395355,0.499999463558197,"server-intelskylake","1",0.500000476837158,0.499999046325684,227,7
"375","amd","cifar10",124,55.7777227448505,128,55.7777402996351,2,0.500004231929779,0.499994695186615,329,151.219588329474,"server-amdrome","6",0.499999880790711,0.499998927116394,"server-intelbroadwell","2",0.500001132488251,0.499997794628143,"server-intelcascadelake","2",0.500002086162567,0.499996840953827,"server-intelhaswell","2",0.500001132488251,0.499997794628143,"server-intelivybridge","2",0.50000137090683,0.499997556209564,"server-intelsandybridge","2",0.50000137090683,0.499997556209564,"server-intelskylake","2",0.500002086162567,0.499996840953827,457,1
"376","intel-xwell","cifar10",126,57.0463498415146,172,57.0463648480861,0,0.500004053115845,0.499994516372681,158,155.83864945421,"server-amdrome","0",0.500000476837158,0.499998092651367,"server-intelbroadwell","2",0.499999523162842,0.499999046325684,"server-intelcascadelake","0",0.5,0.499998569488525,"server-intelhaswell","2",0.499999523162842,0.499999046325684,"server-intelivybridge","0",0.500000953674316,0.499997615814209,"server-intelsandybridge","0",0.500000953674316,0.499997615814209,"server-intelskylake","0",0.5,0.499998569488525,330,4
"378","intel-xlake","cifar10",128,58.1992453953057,106,58.1992630075084,9,0.499887198209763,0.499877899885178,107,158.321156013793,"server-amdrome","9",0.499883383512497,0.499881714582443,"server-intelbroadwell","9",0.499884337186813,0.499880760908127,"server-intelcascadelake","0",0.49988266825676,0.49988242983818,"server-intelhaswell","9",0.499884337186813,0.499880760908127,"server-intelivybridge","9",0.49988529086113,0.49987980723381,"server-intelsandybridge","9",0.49988529086113,0.49987980723381,"server-intelskylake","0",0.49988266825676,0.49988242983818,213,9
"382","intel-xwell","cifar10",136,59.0310089978369,124,59.031027562804,1,0.494654774665833,0.494646161794662,68,158.76485186632,"server-amdrome","1",0.494652897119522,0.494648069143295,"server-intelbroadwell","2",0.494650810956955,0.494650214910507,"server-intelcascadelake","1",0.49465349316597,0.494647592306137,"server-intelhaswell","2",0.494650810956955,0.494650214910507,"server-intelivybridge","1",0.494652450084686,0.494648545980453,"server-intelsandybridge","1",0.494652450084686,0.494648545980453,"server-intelskylake","1",0.49465349316597,0.494647592306137,192,1
"383","intel-xlake","cifar10",137,60.6930809123914,235,60.6930823603051,6,0.497314006090164,0.497310698032379,9,175.846784851192,"server-amdrome","6",0.497314482927322,0.497310221195221,"server-intelbroadwell","6",0.497315287590027,0.497309356927872,"server-intelcascadelake","0",0.497313231229782,0.497311443090439,"server-intelhaswell","6",0.497315287590027,0.497309356927872,"server-intelivybridge","6",0.497314482927322,0.497310221195221,"server-intelsandybridge","6",0.497314482927322,0.497310221195221,"server-intelskylake","0",0.497313231229782,0.497311443090439,244,0
"385","intel-xwell","cifar10",139,62.6425491961875,98,62.6426217805445,2,0.499931216239929,0.499922633171082,22,156.932029671385,"server-amdrome","4",0.499928474426269,0.499925374984741,"server-intelbroadwell","2",0.499926924705505,0.499926924705505,"server-intelcascadelake","4",0.499927878379822,0.499925971031189,"server-intelhaswell","2",0.499926924705505,0.499926924705505,"server-intelivybridge","4",0.499927759170532,0.499926090240479,"server-intelsandybridge","4",0.499927759170532,0.499926090240479,"server-intelskylake","4",0.499927878379822,0.499925971031189,120,3
"386","intel-xlake","cifar10",140,56.2888878784564,159,56.2888979622751,6,0.499866813421249,0.499857515096664,117,155.644092877665,"server-amdrome","6",0.499863356351852,0.499860972166061,"server-intelbroadwell","6",0.499863117933273,0.499861210584641,"server-intelcascadelake","3",0.499862283468247,0.499862045049667,"server-intelhaswell","6",0.499863117933273,0.499861210584641,"server-intelivybridge","6",0.499865859746933,0.499858468770981,"server-intelsandybridge","6",0.499865859746933,0.499858468770981,"server-intelskylake","3",0.499862283468247,0.499862045049667,276,8
"387","intel-xwell","cifar10",141,68.5748292533481,156,68.5749159348408,1,0.499947309494019,0.499937772750854,272,152.31672197149,"server-amdrome","1",0.499943733215332,0.499941349029541,"server-intelbroadwell","9",0.499942779541016,0.499942302703857,"server-intelcascadelake","1",0.499944925308227,0.499940156936646,"server-intelhaswell","9",0.499942779541016,0.499942302703857,"server-intelivybridge","1",0.499944686889648,0.499940395355225,"server-intelsandybridge","1",0.499944686889648,0.499940395355225,"server-intelskylake","1",0.499944925308227,0.499940156936646,428,5
"388","intel-xlake","cifar10",142,54.3538053225027,132,54.3538082825445,7,0.49975597858429,0.499747395515442,31,167.559895177966,"server-amdrome","7",0.499755263328552,0.499748110771179,"server-intelbroadwell","7",0.49975323677063,0.499750137329102,"server-intelcascadelake","4",0.499751687049866,0.499751687049866,"server-intelhaswell","7",0.49975323677063,0.499750137329102,"server-intelivybridge","7",0.499755382537842,0.49974799156189,"server-intelsandybridge","7",0.499755382537842,0.49974799156189,"server-intelskylake","4",0.499751687049866,0.499751687049866,163,2
"392","intel-xwell","cifar10",146,55.8353176278273,236,55.8353286040979,0,0.499836683273315,0.499827146530151,190,154.341139138204,"server-amdrome","0",0.499833703041077,0.49983012676239,"server-intelbroadwell","8",0.499832034111023,0.499831795692444,"server-intelcascadelake","0",0.499832630157471,0.499831199645996,"server-intelhaswell","8",0.499832034111023,0.499831795692444,"server-intelivybridge","0",0.499832987785339,0.499830842018127,"server-intelsandybridge","0",0.499832987785339,0.499830842018127,"server-intelskylake","0",0.499832630157471,0.499831199645996,426,7
"394","intel-xlake","cifar10",149,54.7563391871745,134,54.7563462726665,2,0.499967694282532,0.499959111213684,51,159.700595179279,"server-amdrome","0",0.499963402748108,0.499963402748108,"server-intelbroadwell","0",0.499963879585266,0.49996292591095,"server-intelcascadelake","2",0.499963521957398,0.499963283538818,"server-intelhaswell","0",0.499963879585266,0.49996292591095,"server-intelivybridge","0",0.499963879585266,0.49996292591095,"server-intelsandybridge","0",0.499963879585266,0.49996292591095,"server-intelskylake","2",0.499963521957398,0.499963283538818,185,2
"396","intel-xlake","cifar10",152,54.8346912878566,129,54.8346997047548,6,0.498118132352829,0.49811315536499,108,157.108655904073,"server-amdrome","6",0.498117059469223,0.498114198446274,"server-intelbroadwell","6",0.498115926980972,0.498115211725235,"server-intelcascadelake","4",0.498116046190262,0.498115092515945,"server-intelhaswell","6",0.498115926980972,0.498115211725235,"server-intelivybridge","6",0.498118072748184,0.498113334178925,"server-intelsandybridge","6",0.498118072748184,0.498113334178925,"server-intelskylake","4",0.498116046190262,0.498115092515945,237,1
"397","amd","cifar10",153,70.147725121195,56,70.1477254404568,4,0.500001311302185,0.499997973442078,9,195.669497181588,"server-amdrome","6",0.50000011920929,0.499999165534973,"server-intelbroadwell","4",0.500001072883606,0.499998211860657,"server-intelcascadelake","4",0.500001072883606,0.499998211860657,"server-intelhaswell","4",0.500001072883606,0.499998211860657,"server-intelivybridge","4",0.500000357627869,0.499998927116394,"server-intelsandybridge","4",0.500000357627869,0.499998927116394,"server-intelskylake","4",0.500001072883606,0.499998211860657,65,6
"399","intel-xlake","cifar10",157,68.689209402811,105,68.6891619396763,4,0.487016379833221,0.487011730670929,70,159.322709659801,"server-amdrome","2",0.487014085054398,0.487014085054398,"server-intelbroadwell","2",0.48701536655426,0.487012565135956,"server-intelcascadelake","4",0.487014800310135,0.487013399600983,"server-intelhaswell","2",0.48701536655426,0.487012565135956,"server-intelivybridge","2",0.48701474070549,0.487013339996338,"server-intelsandybridge","2",0.48701474070549,0.487013339996338,"server-intelskylake","4",0.487014800310135,0.487013399600983,175,3
"401","intel-xlake","cifar10",159,55.5194567881841,164,55.5194662906083,8,0.500004231929779,0.499995172023773,16,164.446245838195,"server-amdrome","8",0.500002086162567,0.499997317790985,"server-intelbroadwell","8",0.500001609325409,0.499997794628143,"server-intelcascadelake","0",0.499999761581421,0.499999761581421,"server-intelhaswell","8",0.500001609325409,0.499997794628143,"server-intelivybridge","8",0.50000137090683,0.499998033046722,"server-intelsandybridge","8",0.50000137090683,0.499998033046722,"server-intelskylake","0",0.499999761581421,0.499999761581421,180,1
"402","intel-xlake","cifar10",160,56.6784165884759,157,56.6784450828594,1,0.49963191151619,0.4996238052845,132,152.280286967366,"server-amdrome","1",0.499630123376846,0.499625593423843,"server-intelbroadwell","1",0.499629288911819,0.49962642788887,"server-intelcascadelake","6",0.499627977609634,0.499627739191055,"server-intelhaswell","1",0.499629288911819,0.49962642788887,"server-intelivybridge","1",0.499631553888321,0.499624162912369,"server-intelsandybridge","1",0.499631553888321,0.499624162912369,"server-intelskylake","6",0.499627977609634,0.499627739191055,289,8
"405","intel-xlake","cifar10",167,54.3703406032585,134,54.3703514081171,1,0.500004768371582,0.499995231628418,83,158.219935960219,"server-amdrome","1",0.500002861022949,0.499997138977051,"server-intelbroadwell","1",0.500001907348633,0.499998092651367,"server-intelcascadelake","8",0.500000476837158,0.499999523162842,"server-intelhaswell","1",0.500001907348633,0.499998092651367,"server-intelivybridge","1",0.500002384185791,0.499997615814209,"server-intelsandybridge","1",0.500002384185791,0.499997615814209,"server-intelskylake","8",0.500000476837158,0.499999523162842,217,1
"408","amd","cifar10",171,56.7986151962261,92,56.798631733156,2,0.488748759031296,0.488738775253296,20,162.612280352691,"server-amdrome","3",0.488743901252747,0.488743633031845,"server-intelbroadwell","2",0.488745123147964,0.48874244093895,"server-intelcascadelake","2",0.488744527101517,0.48874294757843,"server-intelhaswell","2",0.488745123147964,0.48874244093895,"server-intelivybridge","2",0.488745898008347,0.488741606473923,"server-intelsandybridge","2",0.488745898008347,0.488741606473923,"server-intelskylake","2",0.488744527101517,0.48874294757843,112,9
"410","intel-xbridge","cifar10",173,67.5179822202988,51,67.5179926753102,8,0.500002861022949,0.499995708465576,57,165.218876393299,"server-amdrome","8",0.500000715255737,0.499997854232788,"server-intelbroadwell","8",0.500000238418579,0.499998331069946,"server-intelcascadelake","8",0.500000238418579,0.499998331069946,"server-intelhaswell","8",0.500000238418579,0.499998331069946,"server-intelivybridge","0",0.499999284744263,0.499999284744263,"server-intelsandybridge","0",0.499999284744263,0.499999284744263,"server-intelskylake","8",0.500000238418579,0.499998331069946,108,1
"411","intel-xwell","cifar10",174,57.4683405639224,271,57.4683532429813,2,0.499567836523056,0.499559491872787,291,156.695792389817,"server-amdrome","2",0.499565213918686,0.499561995267868,"server-intelbroadwell","4",0.499563783407211,0.499563425779343,"server-intelcascadelake","2",0.499564975500107,0.499562352895737,"server-intelhaswell","4",0.499563783407211,0.499563425779343,"server-intelivybridge","2",0.499564737081528,0.499562472105026,"server-intelsandybridge","2",0.499564737081528,0.499562472105026,"server-intelskylake","2",0.499564975500107,0.499562352895737,562,4
"413","intel-xbridge","cifar10",177,68.0726851443677,69,68.0727013795696,3,0.498489141464233,0.498481303453445,23,166.344759534816,"server-amdrome","3",0.49848598241806,0.498484313488007,"server-intelbroadwell","3",0.498487114906311,0.498483300209045,"server-intelcascadelake","3",0.498486280441284,0.498484134674072,"server-intelhaswell","3",0.498487114906311,0.498483300209045,"server-intelivybridge","5",0.498486280441284,0.498484134674072,"server-intelsandybridge","5",0.498486280441284,0.498484134674072,"server-intelskylake","3",0.498486280441284,0.498484134674072,92,4
"414","intel-xlake","cifar10",178,60.3675600222193,292,60.3675678136801,4,0.49507012963295,0.495064705610275,137,167.310478754478,"server-amdrome","4",0.49507012963295,0.495064705610275,"server-intelbroadwell","4",0.495068669319153,0.495066076517105,"server-intelcascadelake","2",0.49506738781929,0.49506738781929,"server-intelhaswell","4",0.495068669319153,0.495066076517105,"server-intelivybridge","4",0.495068371295929,0.495066493749618,"server-intelsandybridge","4",0.495068371295929,0.495066493749618,"server-intelskylake","2",0.49506738781929,0.49506738781929,429,0
"415","intel-xbridge","cifar10",179,55.7878524342048,148,55.7878535573374,2,0.499512493610382,0.499503910541534,10,173.416404364329,"server-amdrome","2",0.499512732028961,0.499503672122955,"server-intelbroadwell","2",0.499512374401092,0.499504029750824,"server-intelcascadelake","2",0.499512135982513,0.499504268169403,"server-intelhaswell","2",0.499512374401092,0.499504029750824,"server-intelivybridge","0",0.499508380889893,0.499507904052734,"server-intelsandybridge","0",0.499508380889893,0.499507904052734,"server-intelskylake","2",0.499512135982513,0.499504268169403,158,7
"416","intel-xlake","cifar10",180,59.0467759022847,78,59.0468012742046,0,0.47783300280571,0.477823197841644,9,166.199622110913,"server-amdrome","0",0.477831810712814,0.477824300527573,"server-intelbroadwell","0",0.477829039096832,0.477826982736588,"server-intelcascadelake","3",0.47782826423645,0.477827817201614,"server-intelhaswell","0",0.477829039096832,0.477826982736588,"server-intelivybridge","0",0.47782975435257,0.477826565504074,"server-intelsandybridge","0",0.47782975435257,0.477826565504074,"server-intelskylake","3",0.47782826423645,0.477827817201614,87,9
"418","intel-xbridge","cifar10",184,63.0394976890829,103,63.0395235366045,3,0.499926209449768,0.499918341636658,20,159.964067782769,"server-amdrome","3",0.499923467636108,0.499921083450317,"server-intelbroadwell","3",0.499922752380371,0.499921798706055,"server-intelcascadelake","3",0.49992311000824,0.499921441078186,"server-intelhaswell","3",0.499922752380371,0.499921798706055,"server-intelivybridge","5",0.499922394752502,0.499922156333923,"server-intelsandybridge","5",0.499922394752502,0.499922156333923,"server-intelskylake","3",0.49992311000824,0.499921441078186,123,9
